"SourceKey","Sentiment","Sector","Date"
12839,"none","energy",2020-07-14
12840,"none","energy",2020-07-13
12841,"none","energy",2020-07-13
12842,"none","energy",2020-07-10
12843,"none","energy",2020-07-10
12844,"none","energy",2020-07-10
12845,"none","energy",2020-07-09
12846,"none","energy",2020-07-09
12847,"none","energy",2020-07-09
12848,"none","energy",2020-07-08
12849,"none","energy",2020-07-08
12850,"none","energy",2020-07-08
12851,"none","energy",2020-07-07
12852,"none","energy",2020-07-07
12853,"none","energy",2020-07-06
12854,"none","energy",2020-07-06
12855,"none","energy",2020-07-06
12856,"none","energy",2020-07-06
12857,"none","energy",2020-07-03
12858,"none","energy",2020-07-03
12859,"none","energy",2020-07-03
12860,"none","energy",2020-07-03
12861,"none","energy",2020-07-03
12862,"bearish","energy",2020-07-02
12863,"none","energy",2020-07-02
12864,"none","energy",2020-07-02
12865,"none","energy",2020-07-01
12866,"none","energy",2020-07-01
12867,"none","energy",2020-07-01
12868,"none","energy",2020-07-24
12869,"none","energy",2020-07-24
12870,"none","energy",2020-07-24
12871,"none","energy",2020-07-24
12872,"none","energy",2020-07-24
12873,"none","energy",2020-07-24
12874,"none","energy",2020-07-24
12875,"none","energy",2020-07-24
12876,"none","energy",2020-07-24
12877,"bullish","energy",2020-07-24
12878,"bullish","energy",2020-07-24
12879,"none","energy",2020-07-24
12880,"none","energy",2020-07-24
12881,"none","energy",2020-07-23
12882,"none","energy",2020-07-24
12883,"none","energy",2020-07-24
12884,"none","energy",2020-07-24
12885,"none","energy",2020-07-24
12886,"none","energy",2020-07-24
12887,"none","energy",2020-07-24
12888,"none","energy",2020-07-24
12889,"none","energy",2020-07-24
12890,"none","energy",2020-07-23
12891,"none","energy",2020-07-22
12892,"none","energy",2020-07-22
12893,"none","energy",2020-07-22
12894,"none","energy",2020-07-22
12895,"none","energy",2020-07-21
12896,"none","energy",2020-07-24
12897,"none","energy",2020-07-24
12898,"none","energy",2020-07-24
12899,"none","energy",2020-07-24
12900,"bullish","energy",2020-07-23
12901,"none","energy",2020-07-23
12902,"bearish","energy",2020-07-23
12903,"bearish","energy",2020-07-23
12904,"none","energy",2020-07-23
12905,"bearish","energy",2020-07-22
12906,"none","energy",2020-07-22
12907,"none","energy",2020-07-22
12908,"none","energy",2020-07-22
12909,"none","energy",2020-07-22
12910,"none","energy",2020-07-21
12911,"none","energy",2020-07-21
12912,"none","energy",2020-07-21
12913,"none","energy",2020-07-21
12914,"none","energy",2020-07-21
12915,"none","energy",2020-07-21
12916,"none","energy",2020-07-24
12917,"bearish","energy",2020-07-24
12918,"none","energy",2020-07-24
12919,"none","energy",2020-07-24
12920,"none","energy",2020-07-24
12921,"none","energy",2020-07-24
12922,"none","energy",2020-07-24
12923,"none","energy",2020-07-24
12924,"none","energy",2020-07-24
12925,"none","energy",2020-07-24
12926,"none","energy",2020-07-24
12927,"none","energy",2020-07-24
12928,"none","energy",2020-07-24
12929,"bullish","energy",2020-07-24
12930,"none","energy",2020-07-24
12931,"bullish","energy",2020-07-24
12932,"none","energy",2020-07-24
12933,"none","energy",2020-07-24
12934,"bullish","energy",2020-07-24
12935,"none","energy",2020-07-24
12936,"none","energy",2020-07-24
12937,"none","energy",2020-07-24
12938,"none","energy",2020-07-24
12939,"none","energy",2020-07-24
12940,"none","energy",2020-07-23
12941,"none","energy",2020-07-24
12942,"none","energy",2020-07-24
12943,"none","energy",2020-07-24
12944,"none","energy",2020-07-24
12945,"none","energy",2020-07-24
12946,"none","energy",2020-07-24
12947,"bullish","energy",2020-07-24
12948,"none","energy",2020-07-23
12949,"none","energy",2020-07-23
12950,"none","energy",2020-07-23
12951,"none","energy",2020-07-23
12952,"none","energy",2020-07-23
12953,"none","energy",2020-07-23
12954,"none","energy",2020-07-23
12955,"none","energy",2020-07-22
12956,"none","energy",2020-07-22
12957,"none","energy",2020-07-22
12958,"none","energy",2020-07-21
12959,"none","energy",2020-07-21
12960,"none","energy",2020-07-21
12961,"none","energy",2020-07-20
12962,"none","energy",2020-07-20
12963,"bearish","energy",2020-07-20
12964,"none","energy",2020-07-19
12965,"none","energy",2020-07-19
12966,"none","energy",2020-07-24
12967,"none","energy",2020-07-24
12968,"bearish","energy",2020-07-24
12969,"bullish","energy",2020-07-24
12970,"none","energy",2020-07-24
12971,"bullish","energy",2020-07-24
12972,"none","energy",2020-07-24
12973,"none","energy",2020-07-24
12974,"none","energy",2020-07-24
12975,"none","energy",2020-07-24
12976,"none","energy",2020-07-24
12977,"bearish","energy",2020-07-24
12978,"bullish","energy",2020-07-24
12979,"none","energy",2020-07-24
12980,"none","energy",2020-07-24
12981,"none","energy",2020-07-24
12982,"none","energy",2020-07-24
12983,"none","energy",2020-07-24
12984,"none","energy",2020-07-24
12985,"none","energy",2020-07-25
12986,"none","energy",2020-07-24
12987,"none","energy",2020-07-24
12988,"none","energy",2020-07-24
12989,"none","energy",2020-07-24
12990,"bearish","energy",2020-07-24
12991,"none","energy",2020-07-24
12992,"none","energy",2020-07-24
12993,"none","energy",2020-07-24
12994,"none","energy",2020-07-24
12995,"none","energy",2020-07-24
12996,"none","energy",2020-07-24
12997,"none","energy",2020-07-24
12998,"none","energy",2020-07-24
12999,"none","energy",2020-07-24
13000,"none","energy",2020-07-24
13001,"none","energy",2020-07-24
13002,"none","energy",2020-07-24
13003,"none","energy",2020-07-24
13004,"bearish","energy",2020-07-24
13005,"none","energy",2020-07-24
13006,"bullish","energy",2020-07-24
13007,"none","energy",2020-07-24
13008,"none","energy",2020-07-23
13009,"none","energy",2020-07-23
13010,"bullish","energy",2020-07-23
13011,"none","energy",2020-07-23
13012,"none","energy",2020-07-23
13013,"none","energy",2020-07-23
13014,"bullish","energy",2020-07-23
13015,"none","energy",2020-07-23
13016,"bullish","energy",2020-07-22
13017,"bullish","energy",2020-07-22
13018,"none","energy",2020-07-22
13019,"none","energy",2020-07-22
13020,"bearish","energy",2020-07-22
13021,"none","energy",2020-07-22
13022,"bullish","energy",2020-07-22
13023,"none","energy",2020-07-22
13024,"none","energy",2020-07-22
13025,"bullish","energy",2020-07-22
13026,"bullish","energy",2020-07-21
13027,"none","energy",2020-07-21
13028,"none","energy",2020-07-21
13029,"none","energy",2020-07-21
13030,"none","energy",2020-07-21
13031,"none","energy",2020-07-20
13032,"none","energy",2020-07-20
13033,"none","energy",2020-07-20
13034,"none","energy",2020-07-20
13035,"none","energy",2020-07-20
13036,"none","energy",2020-07-24
13037,"none","energy",2020-07-24
13038,"none","energy",2020-07-24
13039,"none","energy",2020-07-24
13040,"none","energy",2020-07-24
13041,"none","energy",2020-07-24
13042,"bearish","energy",2020-07-24
13043,"none","energy",2020-07-24
13044,"none","energy",2020-07-24
13045,"none","energy",2020-07-24
13046,"none","energy",2020-07-24
13047,"none","energy",2020-07-24
13048,"none","energy",2020-07-24
13049,"none","energy",2020-07-24
13050,"none","energy",2020-07-24
13051,"none","energy",2020-07-24
13052,"none","energy",2020-07-24
13053,"bullish","energy",2020-07-24
13054,"bullish","energy",2020-07-24
13055,"none","energy",2020-07-24
13056,"none","energy",2020-07-24
13057,"none","energy",2020-07-24
13058,"none","energy",2020-07-23
13059,"none","energy",2020-07-23
13060,"none","energy",2020-07-23
13061,"none","energy",2020-07-23
13062,"none","energy",2020-07-23
13063,"none","energy",2020-07-23
13064,"none","energy",2020-07-23
13065,"none","energy",2020-07-23
13066,"none","energy",2020-07-23
13067,"none","energy",2020-07-23
13068,"none","energy",2020-07-23
13069,"none","energy",2020-07-23
13070,"none","energy",2020-07-23
13071,"none","energy",2020-07-23
13072,"none","energy",2020-07-23
13073,"none","energy",2020-07-23
13074,"none","energy",2020-07-23
13075,"none","energy",2020-07-23
13076,"none","energy",2020-07-22
13077,"bearish","energy",2020-07-22
13078,"none","energy",2020-07-22
13079,"none","energy",2020-07-22
13080,"none","energy",2020-07-22
13081,"none","energy",2020-07-22
13082,"none","energy",2020-07-22
13083,"none","energy",2020-07-22
13084,"none","energy",2020-07-22
13085,"none","energy",2020-07-22
13086,"bullish","energy",2020-07-22
13087,"none","energy",2020-07-22
13088,"bullish","energy",2020-07-22
13089,"none","energy",2020-07-22
13090,"none","energy",2020-07-22
13091,"none","energy",2020-07-22
13092,"none","energy",2020-07-22
13093,"none","energy",2020-07-22
13094,"none","energy",2020-07-22
13095,"bearish","energy",2020-07-22
13096,"none","energy",2020-07-22
13097,"none","energy",2020-07-22
13098,"none","energy",2020-07-22
13099,"bullish","energy",2020-07-22
13100,"none","energy",2020-07-22
13101,"none","energy",2020-07-22
13102,"bullish","energy",2020-07-21
13103,"none","energy",2020-07-21
13104,"none","energy",2020-07-21
13105,"none","energy",2020-07-21
13106,"none","energy",2020-07-21
13107,"none","energy",2020-07-21
13108,"none","energy",2020-07-21
13109,"none","energy",2020-07-21
13110,"none","energy",2020-07-21
13111,"none","energy",2020-07-21
13112,"none","energy",2020-07-21
13113,"none","energy",2020-07-21
13114,"none","energy",2020-07-21
13115,"none","energy",2020-07-21
13116,"none","energy",2020-07-21
13117,"none","energy",2020-07-21
13118,"none","energy",2020-07-21
13119,"none","energy",2020-07-21
13120,"none","energy",2020-07-21
13121,"none","energy",2020-07-21
13122,"none","energy",2020-07-21
13123,"bullish","energy",2020-07-20
13124,"none","energy",2020-07-20
13125,"none","energy",2020-07-20
13126,"none","energy",2020-07-20
13127,"none","energy",2020-07-20
13128,"none","energy",2020-07-20
13129,"none","energy",2020-07-20
13130,"bullish","energy",2020-07-20
13131,"none","energy",2020-07-20
13132,"bearish","energy",2020-07-20
13133,"none","energy",2020-07-20
13134,"none","energy",2020-07-20
13135,"none","energy",2020-07-20
13136,"none","energy",2020-07-24
13137,"none","energy",2020-07-24
13138,"none","energy",2020-07-24
13139,"none","energy",2020-07-24
13140,"none","energy",2020-07-23
13141,"bearish","energy",2020-07-23
13142,"bearish","energy",2020-07-23
13143,"none","energy",2020-07-22
13144,"none","energy",2020-07-22
13145,"none","energy",2020-07-22
